22,32,51,3,52,12,43,22,84,92,96,42,78,51,10,0,5,85,33,41,13,29,55,17,18,78,78,55,28,22,71,77,1,61,76,49,20,91,89,86,8,40,98,96,27,42,5,6,72,40,51,73,7,33,73,18,7,70,1,85,55,72,87,85,63,60,73,62,78,37,20,58,76,82,57,73,43,26,39,43,1,66,59,15,85,20,81,51,17,55,84,75,54,44,41,89,2,81,85,91
65,1,40,81,63,72,21,95,28,53,65,0,77,74,51,46,28,37,31,92,28,73,49,36,74,48,92,61,11,66,49,89,73,0,10,63,23,14,77,39,50,86,59,22,90,88,52,41,4,45,83,27,2,100,71,15,91,54,46,38,42,93,4,14,77,81,94,95,11,68,10,84,65,98,53,82,98,84,21,14,43,41,50,0,97,67,27,25,11,25,100,38,82,19,8,1,39,100,48,75
13,73,88,6,87,3,38,76,4,87,98,55,58,37,92,64,99,33,66,23,42,2,60,25,90,84,53,47,64,76,91,28,75,13,92,57,58,91,74,15,88,41,86,46,93,91,2,26,76,44,69,8,64,89,1,39,34,12,22,21,23,50,73,22,9,12,82,31,97,83,95,71,56,50,88,75,97,70,52,96,40,44,63,83,90,62,20,53,17,33,75,67,95,27,27,64,29,61,3,7
13,19,83,7,0,10,76,94,80,73,65,34,43,79,54,58,30,4,49,93,56,91,70,11,7,5,73,6,43,22,44,100,19,49,51,89,46,88,23,69,0,75,61,49,3,94,8,77,53,46,28,45,47,2,11,19,87,14,27,55,77,94,22,4,31,40,89,47,63,65,15,66,22,39,23,57,35,50,97,34,85,64,80,13,37,2,14,25,1,9,43,75,95,13,34,5,100,90,93,92
81,15,52,45,51,64,72,16,6,22,54,71,36,64,25,66,79,72,20,16,70,58,78,76,27,52,9,6,20,45,35,44,33,27,4,54,1,92,59,51,62,31,10,98,76,37,85,24,66,8,27,98,53,58,70,93,78,90,80,29,48,71,47,84,33,3,39,7,51,4,28,12,24,34,89,27,7,84,76,91,37,94,7,68,44,96,98,50,14,74,65,51,17,80,85,35,46,64,58,72
70,49,36,3,37,64,99,63,25,91,53,78,0,82,66,54,11,64,85,84,22,1,17,32,77,86,12,28,87,8,23,45,37,19,9,42,74,47,100,94,4,73,35,20,60,23,5,56,26,83,55,100,89,16,2,30,53,56,79,26,66,58,26,97,55,10,68,40,80,50,69,55,28,44,9,92,73,14,69,71,15,85,16,63,94,57,74,87,11,50,45,76,21,35,24,1,44,25,56,80
94,75,9,9,10,31,80,24,24,61,39,32,16,26,86,38,77,57,66,11,55,82,51,70,35,78,3,84,44,72,43,55,88,51,16,41,44,15,14,38,52,82,95,94,25,28,5,12,32,50,72,70,72,7,7,30,23,72,38,92,83,7,71,64,96,25,67,25,38,67,30,48,51,37,78,94,65,50,13,75,89,10,6,74,98,91,10,43,1,74,75,85,14,88,47,29,9,94,2,81
6,35,77,49,80,95,90,18,82,92,61,67,40,56,33,26,93,5,11,23,68,13,67,24,85,32,77,12,71,17,39,1,69,16,11,16,82,28,49,10,72,69,49,16,45,6,16,20,39,17,69,58,92,19,76,78,77,37,81,22,27,59,36,60,98,43,25,86,60,57,52,92,18,11,20,22,28,89,100,31,73,31,49,29,79,68,34,90,22,32,80,29,80,35,44,82,32,54,92,23
34,24,28,24,45,17,8,60,97,57,70,27,19,20,76,85,11,7,11,2,87,29,6,82,92,83,40,26,72,45,51,99,55,63,79,66,98,56,19,41,27,81,68,46,23,63,11,47,9,71,15,55,3,26,76,43,61,50,69,70,18,89,76,97,26,91,69,92,12,25,35,93,96,43,76,92,22,81,69,83,20,18,95,40,8,34,84,3,28,33,44,54,39,24,26,19,43,33,32,66
50,15,51,78,23,73,18,28,47,85,45,66,89,87,52,63,6,22,65,80,13,28,18,81,3,18,8,1,0,27,100,90,60,96,83,32,11,93,17,80,95,35,86,53,84,89,58,40,87,95,91,51,22,62,65,36,30,32,89,38,100,8,88,10,40,9,88,40,21,29,99,38,67,12,28,98,92,18,61,15,50,30,41,59,84,96,7,88,27,100,13,89,94,85,68,51,13,89,39,83
10,81,39,13,1,17,18,91,21,44,14,28,9,43,46,5,43,35,14,69,23,6,80,50,90,50,2,85,100,51,90,62,20,55,94,22,11,61,68,73,96,71,75,53,78,39,83,41,94,11,85,24,97,10,22,7,50,94,44,9,2,6,83,30,37,24,90,42,96,3,68,60,67,95,67,100,53,64,100,28,43,65,65,53,31,61,50,67,80,65,48,24,78,38,26,59,94,75,2,21
48,58,98,33,21,91,95,21,27,59,39,90,4,97,51,80,41,6,69,5,0,92,46,64,79,78,76,60,51,17,38,46,78,56,100,35,4,100,67,22,7,96,42,65,50,64,7,14,60,94,25,92,19,26,98,71,49,80,48,43,58,48,76,84,27,25,46,76,49,22,83,74,83,23,8,39,36,74,89,95,93,54,50,44,62,59,34,84,56,32,94,75,2,98,55,15,18,1,60,47
72,94,35,94,28,26,25,45,19,43,37,13,74,13,78,89,30,100,52,50,1,97,35,60,10,59,3,56,54,98,57,96,62,70,17,51,33,6,54,53,65,67,33,25,24,94,87,56,1,100,59,6,92,86,98,24,54,73,60,66,64,85,17,4,36,92,81,95,89,19,10,54,74,66,88,34,26,35,8,52,56,73,65,42,46,10,32,79,36,73,64,7,88,88,75,73,94,57,37,2
80,17,20,37,52,19,90,27,7,66,37,50,22,23,15,83,26,16,94,7,92,76,50,57,88,91,28,84,99,65,46,34,33,35,32,0,19,4,66,67,53,17,20,100,64,35,45,56,84,5,3,35,88,28,62,10,65,43,24,13,64,84,36,18,35,37,52,60,79,84,40,63,10,51,75,61,98,30,68,77,99,10,95,47,24,52,63,10,99,60,14,65,86,85,88,87,71,16,77,14
5,14,10,91,25,87,49,37,30,63,30,69,51,31,66,85,52,42,15,54,44,34,81,84,79,93,53,54,72,22,42,58,81,51,39,88,81,30,33,98,47,29,71,93,25,57,65,64,91,29,46,48,97,86,53,7,83,87,1,84,6,25,47,77,82,87,65,65,87,72,46,26,10,20,67,39,33,97,78,80,9,74,84,51,24,63,22,32,80,23,94,98,75,26,69,6,88,43,17,89
51,5,44,25,72,36,6,42,63,80,68,9,1,96,68,61,71,43,78,36,48,96,31,54,93,3,46,74,76,58,53,42,67,85,6,93,59,40,18,62,38,46,54,32,70,3,45,79,69,14,5,14,93,81,94,69,84,28,71,21,27,38,60,47,69,84,90,99,58,96,47,68,94,34,22,3,85,80,96,67,30,3,25,26,60,7,55,37,65,80,6,94,40,85,38,41,80,89,72,45
74,72,24,25,29,78,23,56,39,89,77,48,28,100,42,86,35,61,95,8,94,4,1,31,69,38,79,20,74,28,25,14,44,15,81,35,43,21,0,26,56,72,41,73,54,11,72,98,86,51,94,15,42,94,33,94,58,91,21,41,69,14,74,79,89,70,55,56,24,61,85,22,11,10,52,21,92,82,30,10,92,37,62,73,59,76,5,55,11,57,31,85,8,11,47,93,55,16,61,34
53,37,81,64,91,12,2,86,66,97,5,29,67,71,79,77,74,78,59,91,56,94,24,40,18,2,45,27,62,98,30,81,63,84,18,84,25,84,97,86,87,42,4,92,73,88,70,15,7,42,58,15,81,23,17,57,2,96,12,65,0,28,23,14,13,8,49,45,14,6,43,86,1,19,59,88,33,100,94,78,63,43,20,4,83,22,40,83,42,15,17,70,90,2,22,70,72,48,49,97
90,41,54,8,14,21,98,6,0,13,81,46,16,70,68,3,4,71,94,68,34,64,1,14,95,84,4,36,95,6,39,58,41,30,71,83,72,74,48,61,69,42,31,58,45,44,24,99,58,73,93,93,99,46,89,50,61,83,89,39,4,86,65,62,71,50,15,6,18,59,41,55,68,51,47,57,85,92,2,91,76,84,87,26,2,97,44,61,11,93,44,49,37,41,34,9,49,68,9,23
53,60,61,64,9,64,55,19,83,2,51,7,95,1,56,31,55,57,94,24,50,24,38,22,84,3,99,15,39,39,33,51,80,91,0,9,17,75,80,34,2,8,21,34,62,87,100,31,23,0,31,70,57,25,63,84,55,33,70,82,34,50,23,89,33,58,21,18,4,12,71,18,33,69,24,79,65,31,47,31,4,4,41,96,42,64,78,59,84,51,50,39,86,77,48,32,3,94,44,3
55,63,60,34,50,31,95,62,93,40,20,76,67,82,80,86,38,95,92,57,67,39,0,83,24,99,94,17,73,12,46,55,88,82,9,39,35,37,11,93,51,63,34,27,35,73,9,74,57,99,84,49,0,67,75,34,71,25,51,1,69,56,82,23,82,66,25,69,86,0,18,11,64,41,56,90,48,51,24,74,25,81,39,72,60,83,51,35,81,41,32,84,90,82,68,43,34,19,49,77
99,19,31,48,94,48,83,68,25,82,83,60,22,88,38,92,57,80,56,53,30,62,27,34,70,27,96,97,67,78,3,66,11,88,88,14,11,68,54,14,11,20,56,13,4,79,93,27,12,89,38,57,85,83,52,88,67,72,53,73,9,62,55,39,63,67,61,45,75,15,16,94,51,56,87,24,10,59,30,89,52,32,0,80,51,4,97,79,40,5,3,96,39,58,55,58,19,80,2,72
66,83,23,55,8,19,91,43,1,15,82,2,3,71,4,4,9,34,46,92,81,25,87,22,11,2,43,33,71,4,51,80,99,0,52,38,49,83,38,40,9,64,93,44,54,62,44,8,33,96,85,5,78,100,84,78,95,8,21,94,96,25,5,26,0,64,17,79,99,41,91,11,8,95,60,32,94,68,66,71,44,18,63,18,67,27,16,17,5,29,66,83,97,1,47,12,68,90,59,33
7,12,28,90,86,19,47,13,12,44,90,39,83,52,91,7,33,92,55,24,71,100,5,38,14,81,70,38,30,0,96,35,46,83,7,89,14,26,22,5,70,43,74,35,92,37,19,22,85,57,71,21,15,78,45,69,1,50,5,70,70,17,59,13,90,22,47,27,4,43,56,35,21,12,80,30,63,16,72,49,49,89,39,88,26,84,28,91,87,19,72,80,11,1,98,66,85,91,72,63
50,7,81,52,81,96,38,39,77,17,93,84,27,75,29,38,4,51,42,72,75,19,44,14,95,5,71,45,56,68,93,95,70,34,7,35,1,55,57,35,31,37,91,27,28,91,68,77,85,2,54,47,11,65,26,83,61,26,93,3,100,84,40,72,65,80,21,69,9,19,89,10,64,60,5,5,11,2,44,34,63,69,42,10,19,69,34,45,89,42,12,9,99,5,30,15,9,61,24,89
6,87,12,29,46,81,2,26,45,35,98,77,74,22,55,82,32,86,21,70,96,87,39,63,5,97,41,99,19,8,79,35,74,26,99,24,87,65,23,75,71,23,31,19,38,17,11,35,17,74,28,46,11,62,14,54,71,18,64,14,60,8,9,9,92,67,8,69,0,19,48,78,62,2,71,97,64,10,71,62,90,73,15,62,15,68,9,56,20,77,48,47,93,87,83,16,25,49,50,25
33,50,62,58,75,61,83,30,25,53,75,2,40,15,86,77,23,50,2,37,59,99,10,97,11,63,100,67,54,79,44,33,50,5,64,87,12,68,4,84,34,34,22,76,5,15,39,88,51,34,89,93,8,52,0,62,14,21,92,24,68,48,27,11,99,14,62,71,80,84,49,87,8,89,63,93,87,41,78,92,21,80,33,2,77,79,48,31,57,30,45,51,58,26,61,86,51,60,59,76
80,93,81,59,14,46,42,93,4,55,10,35,45,87,61,62,3,91,77,27,79,4,59,3,58,36,65,79,31,90,12,10,64,65,19,0,69,45,64,79,0,8,100,20,97,51,92,15,39,0,77,5,51,31,4,72,11,95,45,16,95,45,94,70,77,58,73,4,10,20,60,61,88,45,90,78,38,46,87,71,57,20,27,85,91,3,87,12,63,9,96,98,64,23,34,36,88,13,18,51
84,54,96,5,75,82,57,40,86,73,50,80,64,27,57,20,11,61,3,5,81,6,90,36,50,93,67,30,64,10,92,6,48,43,6,36,99,42,80,87,91,92,47,26,5,35,78,15,79,79,37,24,31,18,58,63,17,68,3,46,13,2,90,77,73,94,89,59,2,29,91,19,95,23,87,93,42,48,37,71,75,57,78,64,54,10,95,12,22,76,81,34,32,53,0,1,87,10,89,82
90,86,36,70,44,82,67,30,36,99,72,69,70,11,51,79,62,43,92,80,3,19,99,23,72,71,35,19,62,77,15,7,12,24,62,34,6,3,13,9,91,94,11,73,37,33,24,80,19,1,73,34,83,15,9,99,35,62,1,48,35,18,20,98,77,2,60,28,60,51,42,77,79,2,42,93,84,11,21,97,66,23,24,30,70,56,80,8,39,18,26,22,13,51,38,46,3,49,31,20
